ref,uid,pool_size,roles_clean,industries_clean,location_clean,latitude,longitude,city,state,cleaned_roles,gpt_industry,PC URL
67ae49cabd9bb9063cebfcb1,67081ee7d1c55ba7830485ea,219,veterinarian,,Middlefield,41.4619986,-81.0737079,Middlefield,Ohio,veterinarian,Healthcare,https://app-next.findem.io/searches/67ae49cabd9bb9063cebfcb1?joid=67081ee7d1c55ba7830485ea&redirect_joid=67081ee7d1c55ba7830485ea&back=search
67ae5f10bd9bb96af0ebfcc9,6716ac5eb15d11b6876d31df,1045,"63c0faf0068edc34f8ecbda9, staff accountant, staff accountant i",,Indianapolis,39.76909,-86.158018,Indianapolis,Indiana,"staff accountant, staff accountant i",Finance,https://app-next.findem.io/searches/67ae5f10bd9bb96af0ebfcc9?joid=6716ac5eb15d11b6876d31df&redirect_joid=6716ac5eb15d11b6876d31df&back=search
67ae46ccbd9bb938d6ebfcae,67ae46473530bc4d97713e07,8337,"seni, software developer, software engineer",,Del Mar,32.9594891,-117.2653146,Del Mar,California,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/67ae46ccbd9bb938d6ebfcae?joid=67ae46473530bc4d97713e07&redirect_joid=67ae46473530bc4d97713e07&back=search
67ae602bbd9bb993afebfccb,6717fa48b0efbe86c1d65d54,10524,"registered nurse, rn",,Denver,39.7392358,-104.990251,Denver,Colorado,registered nurse,Healthcare,https://app-next.findem.io/searches/67ae602bbd9bb993afebfccb?joid=6717fa48b0efbe86c1d65d54&redirect_joid=6717fa48b0efbe86c1d65d54&back=search
67ae6da4bd9bb93a49ebfcd4,67aa432d780b79125a22fa9b,1206,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Lima,-12.0466888,-77.0430886,Lima,Callao Region,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/67ae6da4bd9bb93a49ebfcd4?joid=67aa432d780b79125a22fa9b&redirect_joid=67aa432d780b79125a22fa9b&back=search
67ae61adbd9bb93745ebfccc,67992adf1c615ab1a9bd5e4b,6074,sales manager,,San Jose,37.33874,-121.8852525,San Jose,California,sales manager,Other,https://app-next.findem.io/searches/67ae61adbd9bb93745ebfccc?joid=67992adf1c615ab1a9bd5e4b&redirect_joid=67992adf1c615ab1a9bd5e4b&back=search
67ae6e38bd9bb92e7eebfcd5,67aa432d780b79125a22fa9b,1206,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Lima,-12.0466888,-77.0430886,Lima,Callao Region,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/67ae6e38bd9bb92e7eebfcd5?joid=67aa432d780b79125a22fa9b&redirect_joid=67aa432d780b79125a22fa9b&back=search
67ae50fdbd9bb9f0d2ebfcba,67ae50983530bcbca37143b7,3054,67a0400ce649fb49bcd47dab,,Friendly,,,,,,Other,https://app-next.findem.io/searches/67ae50fdbd9bb9f0d2ebfcba?joid=67ae50983530bcbca37143b7&redirect_joid=67ae50983530bcbca37143b7&back=search
67ae51a0bd9bb9475eebfcbb,67ae5154b0c36ce62ab58b1c,44,"dj, event, mobile, wedding",,Eden Prairie,44.8546856,-93.470786,Eden Prairie,Minnesota,"event, mobile, wedding",Hospitality,https://app-next.findem.io/searches/67ae51a0bd9bb9475eebfcbb?joid=67ae5154b0c36ce62ab58b1c&redirect_joid=67ae5154b0c36ce62ab58b1c&back=search
67ae3b50bd9bb9b843ebfca5,67ae3b30a163f25e60490222,10797,"66367e7e70ac396737ca2d1b, certified nursing assistant",,New York,40.7127753,-74.0059728,New York,New York,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/67ae3b50bd9bb9b843ebfca5?joid=67ae3b30a163f25e60490222&redirect_joid=67ae3b30a163f25e60490222&back=search
67ae5f15bd9bb9093febfcca,67ae5d7f3530bcd693714652,3277,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Odessa,46.4702111,30.7306393,Odesa,Odesa Oblast,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/67ae5f15bd9bb9093febfcca?joid=67ae5d7f3530bcd693714652&redirect_joid=67ae5d7f3530bcd693714652&back=search
67ae7e86bd9bb90b1debfcdb,67aa7be5a597e3b2e0827ad4,13,"body shop, body shop manager, e manager, st",,Amelia,,,,,"body shop, body shop manager, e manager",Automotive,https://app-next.findem.io/searches/67ae7e86bd9bb90b1debfcdb?joid=67aa7be5a597e3b2e0827ad4&redirect_joid=67aa7be5a597e3b2e0827ad4&back=search
67ae6319bd9bb94f9cebfccf,671bdbd8c5150e5c5782b041,325,672882ed488d3d0167ac3ac0,,Jackson,,,,,,Other,https://app-next.findem.io/searches/67ae6319bd9bb94f9cebfccf?joid=671bdbd8c5150e5c5782b041&redirect_joid=671bdbd8c5150e5c5782b041&back=search
67ae6d34bd9bb93943ebfcd3,67a624cf0f7edebf6c5efca0,0,"alignment, alignment technician, mechanic, technician",,Asheville,35.5975104,-82.5460563,Asheville,North Carolina,"alignment, alignment technician, mechanic, technician",Automotive,https://app-next.findem.io/searches/67ae6d34bd9bb93943ebfcd3?joid=67a624cf0f7edebf6c5efca0&redirect_joid=67a624cf0f7edebf6c5efca0&back=search
67ae8363bd9bb93f4bebfcdd,67ae8316780b7913e02374f5,16532,"food service team member, server",,Phoenix,33.4482266,-112.0776781,Phoenix,Arizona,"food service team member, server",Hospitality,https://app-next.findem.io/searches/67ae8363bd9bb93f4bebfcdd?joid=67ae8316780b7913e02374f5&redirect_joid=67ae8316780b7913e02374f5&back=search
67ae77fbbd9bb9dbadebfcd8,677d778c438d8482fe12768d,4356,"clinical, counseling, licensed, licensed therapist, therapist",,Los Angeles,34.0549076,-118.242643,Los Angeles,California,"clinical, counseling, licensed, licensed therapist, therapist",Healthcare,https://app-next.findem.io/searches/67ae77fbbd9bb9dbadebfcd8?joid=677d778c438d8482fe12768d&redirect_joid=677d778c438d8482fe12768d&back=search
67ae6a59bd9bb90691ebfcd2,67ae6a3cb0c36cee95b58b41,12455,"seni, software developer, software engineer",,Pasadena,34.1476527,-118.144302,Pasadena,California,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/67ae6a59bd9bb90691ebfcd2?joid=67ae6a3cb0c36cee95b58b41&redirect_joid=67ae6a3cb0c36cee95b58b41&back=search
67aee73fbd9bb90152ebfceb,677d778c438d8482fe12768d,1871,sales engineer,,Los Angeles,34.0549076,-118.242643,Los Angeles,California,sales engineer,Technology,https://app-next.findem.io/searches/67aee73fbd9bb90152ebfceb?joid=677d778c438d8482fe12768d&redirect_joid=677d778c438d8482fe12768d&back=search
67ae7cafbd9bb9c06febfcda,67aa7be5a597e3b2e0827ad4,273,"automotive technician, equipment technician",,Mount Orab,39.0275659,-83.919652,Mount Orab,Ohio,"automotive technician, equipment technician",Automotive,https://app-next.findem.io/searches/67ae7cafbd9bb9c06febfcda?joid=67aa7be5a597e3b2e0827ad4&redirect_joid=67aa7be5a597e3b2e0827ad4&back=search
67ae7f24bd9bb96dbcebfcdc,67ae7df56277c8e347fce48b,9,"associate, f, invent, klift, operat, specialist, warehouse, warehouse associate, y control",,Kosciusko,33.0576295,-89.5875764,Kosciusko,Mississippi,"associate, invent, klift, operat, specialist, warehouse, warehouse associate, y control",Logistics,https://app-next.findem.io/searches/67ae7f24bd9bb96dbcebfcdc?joid=67ae7df56277c8e347fce48b&redirect_joid=67ae7df56277c8e347fce48b&back=search
67aee60dbd9bb97538ebfcea,67aee5075086faf33e4e6687,5804,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Atlanta,33.7501275,-84.3885209,Atlanta,Georgia,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/67aee60dbd9bb97538ebfcea?joid=67aee5075086faf33e4e6687&redirect_joid=67aee5075086faf33e4e6687&back=search
67af0b32bd9bb9e23febfced,67af0ae65086fa6d194e6696,2472,"66367e7e70ac396737ca2d1b, certified nursing assistant",,West Sacramento,38.5804609,-121.530234,West Sacramento,California,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/67af0b32bd9bb9e23febfced?joid=67af0ae65086fa6d194e6696&redirect_joid=67af0ae65086fa6d194e6696&back=search
67af0bacbd9bb96dd0ebfcee,67af0ae65086fa6d194e6696,5623,"dishwasher, food service team member",,West Sacramento,38.5804609,-121.530234,West Sacramento,California,"dishwasher, food service team member",Hospitality,https://app-next.findem.io/searches/67af0bacbd9bb96dd0ebfcee?joid=67af0ae65086fa6d194e6696&redirect_joid=67af0ae65086fa6d194e6696&back=search
67ae7a55bd9bb962e2ebfcd9,673f5c902bcd548597e1016e,1447,"business development, business development relationship sales consultant, consultant, relationship, sales consultant",,Concord,,,,,"business development, business development relationship sales consultant, consultant, relationship, sales consultant",Other,https://app-next.findem.io/searches/67ae7a55bd9bb962e2ebfcd9?joid=673f5c902bcd548597e1016e&redirect_joid=673f5c902bcd548597e1016e&back=search
67aecdeebd9bb91115ebfce8,67aecc17b0c36c2ed2b58b5c,852,"66367e7e70ac396737ca2d1b, special needs caregiver",,Fort Myers,26.6409247,-81.8605575,Fort Myers,Florida,special needs caregiver,Healthcare,https://app-next.findem.io/searches/67aecdeebd9bb91115ebfce8?joid=67aecc17b0c36c2ed2b58b5c&redirect_joid=67aecc17b0c36c2ed2b58b5c&back=search
67ae77b7bd9bb9c4adebfcd7,67ae494e780b79257f236a5f,4575,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Santa Clarita,34.3916641,-118.542586,Santa Clarita,California,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/67ae77b7bd9bb9c4adebfcd7?joid=67ae494e780b79257f236a5f&redirect_joid=67ae494e780b79257f236a5f&back=search
67aecd57bd9bb91a43ebfce7,67aecc17b0c36c2ed2b58b5c,944,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Fort Myers,26.6409247,-81.8605575,Fort Myers,Florida,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/67aecd57bd9bb91a43ebfce7?joid=67aecc17b0c36c2ed2b58b5c&redirect_joid=67aecc17b0c36c2ed2b58b5c&back=search
67aecc40bd9bb902e5ebfce6,67aecc17b0c36c2ed2b58b5c,944,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Fort Myers,26.6409247,-81.8605575,Fort Myers,Florida,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/67aecc40bd9bb902e5ebfce6?joid=67aecc17b0c36c2ed2b58b5c&redirect_joid=67aecc17b0c36c2ed2b58b5c&back=search
67af0c12bd9bb9f68aebfcef,67af0ae65086fa6d194e6696,5764,"food service team member, server",,West Sacramento,38.5804609,-121.530234,West Sacramento,California,"food service team member, server",Hospitality,https://app-next.findem.io/searches/67af0c12bd9bb9f68aebfcef?joid=67af0ae65086fa6d194e6696&redirect_joid=67af0ae65086fa6d194e6696&back=search
67aeced8bd9bb9ad05ebfce9,678cdd20a53b4d6098ce4d4c,3983,"cashier, retail team member",,El Cajon,32.7947731,-116.9625269,El Cajon,California,"cashier, retail team member",Retail,https://app-next.findem.io/searches/67aeced8bd9bb9ad05ebfce9?joid=678cdd20a53b4d6098ce4d4c&redirect_joid=678cdd20a53b4d6098ce4d4c&back=search
67af102dbd9bb92314ebfcf0,67af10145086fa35f64e66a4,8466,67a0400ce649fb49bcd47dab,,Alpharetta,34.0746204,-84.2922862,Alpharetta,Georgia,,Other,https://app-next.findem.io/searches/67af102dbd9bb92314ebfcf0?joid=67af10145086fa35f64e66a4&redirect_joid=67af10145086fa35f64e66a4&back=search
67af4748bd9bb9aa26ebfcf8,67af46fd3530bc68e2715569,2221,"dishwasher, food service team member",,Athens,37.9838096,23.7275388,Athens,,"dishwasher, food service team member",Hospitality,https://app-next.findem.io/searches/67af4748bd9bb9aa26ebfcf8?joid=67af46fd3530bc68e2715569&redirect_joid=67af46fd3530bc68e2715569&back=search
67af4fe5bd9bb9b6b5ebfcfb,67af4cda5086facace4e67b5,1114,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Birmingham,52.4822694,-1.8900078,Birmingham,England,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/67af4fe5bd9bb9b6b5ebfcfb?joid=67af4cda5086facace4e67b5&redirect_joid=67af4cda5086facace4e67b5&back=search
67af2c09bd9bb933bcebfcf4,67af2bbf3530bc16e77153fc,1287,"associate, f, invent, klift, operat, specialist, warehouse, warehouse associate, y control",,Newark,40.7315293,-74.1744671,Newark,New Jersey,"associate, invent, klift, operat, specialist, warehouse, warehouse associate, y control",Logistics,https://app-next.findem.io/searches/67af2c09bd9bb933bcebfcf4?joid=67af2bbf3530bc16e77153fc&redirect_joid=67af2bbf3530bc16e77153fc&back=search
67af451cbd9bb9c545ebfcf6,67af44f96277c8428dfe8510,7094,"dishwasher, food service team member",,St. Louis,38.6270025,-90.1994042,St. Louis,Missouri,"dishwasher, food service team member",Hospitality,https://app-next.findem.io/searches/67af451cbd9bb9c545ebfcf6?joid=67af44f96277c8428dfe8510&redirect_joid=67af44f96277c8428dfe8510&back=search
67af2fedbd9bb9502bebfcf5,67af2fd06277c8852afe6261,2120,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Miami,25.7616798,-80.1917902,Miami,Florida,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/67af2fedbd9bb9502bebfcf5?joid=67af2fd06277c8852afe6261&redirect_joid=67af2fd06277c8852afe6261&back=search
67af62dfbd9bb9ca64ebfd06,67165edb83412b2eb2979514,412,"beverage, food, hospitality, manager, restaurant, restaurant manager",,Raleigh,35.7795897,-78.6381787,Raleigh,North Carolina,"beverage, food, hospitality, manager, restaurant, restaurant manager",Hospitality,https://app-next.findem.io/searches/67af62dfbd9bb9ca64ebfd06?joid=67165edb83412b2eb2979514&redirect_joid=67165edb83412b2eb2979514&back=search
67af5bc9bd9bb97e9bebfcfd,6799548c878e5b1a9e5d178b,108,"cable, installer, k cable, netw, technician, telecommunications",,Denver,39.7392358,-104.990251,Denver,Colorado,"cable, installer, k cable, netw, technician, telecommunications",Technology,https://app-next.findem.io/searches/67af5bc9bd9bb97e9bebfcfd?joid=6799548c878e5b1a9e5d178b&redirect_joid=6799548c878e5b1a9e5d178b&back=search
67af2af5bd9bb9800cebfcf3,67af2ae33530bc3ee4715349,22090,"seni, software developer, software engineer",,Orinda,37.8771476,-122.1796888,Orinda,California,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/67af2af5bd9bb9800cebfcf3?joid=67af2ae33530bc3ee4715349&redirect_joid=67af2ae33530bc3ee4715349&back=search
67af45c6bd9bb9b8abebfcf7,67af45a83530bc2571715541,2949,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Chapel Hill,35.9131996,-79.0558445,Chapel Hill,North Carolina,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/67af45c6bd9bb9b8abebfcf7?joid=67af45a83530bc2571715541&redirect_joid=67af45a83530bc2571715541&back=search
67af4a89bd9bb97d31ebfcf9,67af4a386277c8253dfe9368,4637,"seni, software developer, software engineer",,Miami Gardens,25.9420377,-80.2456045,Miami Gardens,Florida,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/67af4a89bd9bb97d31ebfcf9?joid=67af4a386277c8253dfe9368&redirect_joid=67af4a386277c8253dfe9368&back=search
67af63b4bd9bb92666ebfd07,67af63725086fada704e6e17,3748,"associate, f, invent, klift, operat, specialist, warehouse, warehouse associate, y control",,Atlanta,33.7501275,-84.3885209,Atlanta,Georgia,"associate, invent, klift, operat, specialist, warehouse, warehouse associate, y control",Logistics,https://app-next.findem.io/searches/67af63b4bd9bb92666ebfd07?joid=67af63725086fada704e6e17&redirect_joid=67af63725086fada704e6e17&back=search
67af612dbd9bb9fdf6ebfd00,67af61036277c8ced1fed199,16958,"seni, software developer, software engineer",,Boston,42.3555076,-71.0565364,Boston,Massachusetts,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/67af612dbd9bb9fdf6ebfd00?joid=67af61036277c8ced1fed199&redirect_joid=67af61036277c8ced1fed199&back=search
67af6ba4bd9bb978bdebfd0e,67af6b6a780b79832c23790e,36487,"seni, software developer, software engineer",,Chennai,13.0843007,80.2704622,Chennai,Tamil Nadu,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/67af6ba4bd9bb978bdebfd0e?joid=67af6b6a780b79832c23790e&redirect_joid=67af6b6a780b79832c23790e&back=search
67af618dbd9bb9631debfd02,67af61036277c8ced1fed199,912655,software engineer,,Marlborough,42.3459271,-71.5522874,Marlborough,Massachusetts,software engineer,Technology,https://app-next.findem.io/searches/67af618dbd9bb9631debfd02?joid=67af61036277c8ced1fed199&redirect_joid=67af61036277c8ced1fed199&back=search
67af6575bd9bb93a96ebfd08,67af653a3530bc9f09715823,3458,"67a0400ce649fb49bcd47dab, associate, retail associate, sales flo",,Wetherington,39.3636691,-84.377441,Wetherington,Ohio,"associate, retail associate, sales flo",Retail,https://app-next.findem.io/searches/67af6575bd9bb93a96ebfd08?joid=67af653a3530bc9f09715823&redirect_joid=67af653a3530bc9f09715823&back=search
67af6e27bd9bb9234bebfd0f,67af6e13780b794ff5237966,36487,"seni, software developer, software engineer",,Chennai,13.0843007,80.2704622,Chennai,Tamil Nadu,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/67af6e27bd9bb9234bebfd0f?joid=67af6e13780b794ff5237966&redirect_joid=67af6e13780b794ff5237966&back=search
67af6784bd9bb932c4ebfd0b,67adebd4a163f2a8984901ec,36487,"seni, software developer, software engineer",,Chennai,13.0843007,80.2704622,Chennai,Tamil Nadu,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/67af6784bd9bb932c4ebfd0b?joid=67adebd4a163f2a8984901ec&redirect_joid=67adebd4a163f2a8984901ec&back=search
67af79debd9bb9514bebfd15,67a50f54cbbec9ef544aa421,527,"63c0faf0068edc34f8ecbda9, accounting specialist, sr accounting specialist",,Grand Rapids,42.9704146,-85.6721946,Grand Rapids,Michigan,"accounting specialist, sr accounting specialist",Finance,https://app-next.findem.io/searches/67af79debd9bb9514bebfd15?joid=67a50f54cbbec9ef544aa421&redirect_joid=67a50f54cbbec9ef544aa421&back=search
67af72bcbd9bb9528cebfd10,67af723b5086fa6f4b4e7023,54,"construction, project manager",,Madison,43.0721661,-89.4007501,Madison,Wisconsin,"construction, project manager",Construction,https://app-next.findem.io/searches/67af72bcbd9bb9528cebfd10?joid=67af723b5086fa6f4b4e7023&redirect_joid=67af723b5086fa6f4b4e7023&back=search
67af66f2bd9bb97c0cebfd0a,67af66d25086fa3acb4e6f70,15097,"food service team member, server",,Arlington,32.735687,-97.1080656,Arlington,Texas,"food service team member, server",Hospitality,https://app-next.findem.io/searches/67af66f2bd9bb97c0cebfd0a?joid=67af66d25086fa3acb4e6f70&redirect_joid=67af66d25086fa3acb4e6f70&back=search
67af7f8cbd9bb9622febfd16,67af7f79a163f248a5490296,29326,"clinical, co, dinat, manager, mental health, mental health program supervis, program, supervis",,Chicago,41.8781136,-87.6297982,Chicago,Illinois,"clinical, dinat, manager, mental health, mental health program supervis, program, supervis",Healthcare,https://app-next.findem.io/searches/67af7f8cbd9bb9622febfd16?joid=67af7f79a163f248a5490296&redirect_joid=67af7f79a163f248a5490296&back=search
67af7fc1bd9bb93376ebfd17,67af7f79a163f248a5490296,240,"act case manager, case manager, clinical, community health w, ker",,Chicago,41.8781136,-87.6297982,Chicago,Illinois,"act case manager, case manager, clinical, community health w, ker",Healthcare,https://app-next.findem.io/searches/67af7fc1bd9bb93376ebfd17?joid=67af7f79a163f248a5490296&redirect_joid=67af7f79a163f248a5490296&back=search
67af7359bd9bb93fdfebfd11,67af7326b0c36cfaa8b58b75,3394,"66367e7e70ac396737ca2d1b, certified nursing assistant",,Washington Grove,39.1398296,-77.1752588,Washington Grove,Maryland,certified nursing assistant,Healthcare,https://app-next.findem.io/searches/67af7359bd9bb93fdfebfd11?joid=67af7326b0c36cfaa8b58b75&redirect_joid=67af7326b0c36cfaa8b58b75&back=search
67af8749bd9bb976a0ebfd1b,67af870f6277c88df6ff5e19,25375,67a0400ce649fb49bcd47dab,,New York,40.7127753,-74.0059728,New York,New York,,Other,https://app-next.findem.io/searches/67af8749bd9bb976a0ebfd1b?joid=67af870f6277c88df6ff5e19&redirect_joid=67af870f6277c88df6ff5e19&back=search
67af8bddbd9bb97711ebfd23,67195c2a2f41f3621ad4e1de,16,"audiologist, clinical, pediatric",,Williamsville,42.963947,-78.7378091,Williamsville,New York,"audiologist, clinical, pediatric",Healthcare,https://app-next.findem.io/searches/67af8bddbd9bb97711ebfd23?joid=67195c2a2f41f3621ad4e1de&redirect_joid=67195c2a2f41f3621ad4e1de&back=search
67af95b1bd9bb94301ebfd26,67af9559a163f2114a4902ad,993,63c0faf0068edc34f8ecbda9,,Asheville,35.5975104,-82.5460563,Asheville,North Carolina,,Other,https://app-next.findem.io/searches/67af95b1bd9bb94301ebfd26?joid=67af9559a163f2114a4902ad&redirect_joid=67af9559a163f2114a4902ad&back=search
67af8b44bd9bb9fcc4ebfd20,67af870f6277c88df6ff5e19,0,"sales representative, transmission",,Fairport Harbor,41.7500431,-81.2739916,Fairport Harbor,Ohio,"sales representative, transmission",Automotive,https://app-next.findem.io/searches/67af8b44bd9bb9fcc4ebfd20?joid=67af870f6277c88df6ff5e19&redirect_joid=67af870f6277c88df6ff5e19&back=search
67af9818bd9bb915d6ebfd28,67af980b6277c8a78bffa482,6942,"67a0400ce649fb49bcd47dab, associate, retail associate, sales flo",,Phoenix,33.4482266,-112.0776781,Phoenix,Arizona,"associate, retail associate, sales flo",Retail,https://app-next.findem.io/searches/67af9818bd9bb915d6ebfd28?joid=67af980b6277c8a78bffa482&redirect_joid=67af980b6277c8a78bffa482&back=search
67af9d10bd9bb93832ebfd2a,67af9c85a163f20a4a4902b7,415,"f, h, klift, klift operat, ler, material, operat",,Tampa,27.9516896,-82.4587527,Tampa,Florida,"klift, klift operat, ler, material, operat",Logistics,https://app-next.findem.io/searches/67af9d10bd9bb93832ebfd2a?joid=67af9c85a163f20a4a4902b7&redirect_joid=67af9c85a163f20a4a4902b7&back=search
67afa0e9bd9bb97e1febfd2f,67afa0586277c84135ffc4c3,4634,672882ed488d3d0167ac3ac0,,Boston,42.3555076,-71.0565364,Boston,Massachusetts,,Other,https://app-next.findem.io/searches/67afa0e9bd9bb97e1febfd2f?joid=67afa0586277c84135ffc4c3&redirect_joid=67afa0586277c84135ffc4c3&back=search
67afa0a5bd9bb95191ebfd2e,67afa0586277c84135ffc4c3,4634,672882ed488d3d0167ac3ac0,,Boston,42.3555076,-71.0565364,Boston,Massachusetts,,Other,https://app-next.findem.io/searches/67afa0a5bd9bb95191ebfd2e?joid=67afa0586277c84135ffc4c3&redirect_joid=67afa0586277c84135ffc4c3&back=search
67afa61ebd9bb95e82ebfd31,67afa5e93530bc15a97162b6,64397,"seni, software developer, software engineer",,Hyderabad,17.406498,78.4772439,Hyderabad,Telangana,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/67afa61ebd9bb95e82ebfd31?joid=67afa5e93530bc15a97162b6&redirect_joid=67afa5e93530bc15a97162b6&back=search
67afa4e2bd9bb9fc72ebfd30,67ace3b96277c80652f77677,118,"camera system, installation, installation service manager, manager, service",,Jacksonville,30.3297566,-81.6591529,Jacksonville,Florida,"camera system, installation, installation service manager, manager, service",Other,https://app-next.findem.io/searches/67afa4e2bd9bb9fc72ebfd30?joid=67ace3b96277c80652f77677&redirect_joid=67ace3b96277c80652f77677&back=search
67af9617bd9bb919c7ebfd27,67af95f8b0c36c42ceb58b86,853,"associate, f, invent, klift, operat, specialist, warehouse, warehouse associate, y control",,Meridian,42.3324546,-83.0466719,Detroit,Michigan,"associate, invent, klift, operat, specialist, warehouse, warehouse associate, y control",Logistics,https://app-next.findem.io/searches/67af9617bd9bb919c7ebfd27?joid=67af95f8b0c36c42ceb58b86&redirect_joid=67af95f8b0c36c42ceb58b86&back=search
67afaaa8bd9bb99b8febfd34,67afaa0f6277c83fddfff40f,1418,"seni, software developer, software engineer",,Rochester,43.1565779,-77.6088465,Rochester,New York,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/67afaaa8bd9bb99b8febfd34?joid=67afaa0f6277c83fddfff40f&redirect_joid=67afaa0f6277c83fddfff40f&back=search
67afab22bd9bb9ddafebfd35,67afaa0f6277c83fddfff40f,101,"analyst, business intelligence rep, rep, ting, ting analyst",,Rochester,43.1565779,-77.6088465,Rochester,New York,"analyst, business intelligence rep, rep, ting, ting analyst",Technology,https://app-next.findem.io/searches/67afab22bd9bb9ddafebfd35?joid=67afaa0f6277c83fddfff40f&redirect_joid=67afaa0f6277c83fddfff40f&back=search
67afac2bbd9bb9579cebfd37,67afaa5e780b790cc42385a2,181,"seni, software developer, software engineer",,Fort Pierce,27.4469878,-80.3259631,Fort Pierce,Florida,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/67afac2bbd9bb9579cebfd37?joid=67afaa5e780b790cc42385a2&redirect_joid=67afaa5e780b790cc42385a2&back=search
67afaf3ebd9bb95173ebfd3a,67afab3c780b794f4f238692,628690,,"bookkeeping, payroll",,,,,,,Other,https://app-next.findem.io/searches/67afaf3ebd9bb95173ebfd3a?joid=67afab3c780b794f4f238692&redirect_joid=67afab3c780b794f4f238692&back=search
67afad77bd9bb90102ebfd39,67afad533530bc36137167f1,49509,"seni, software developer, software engineer",,Texas,31.9685988,-99.9018131,,Texas,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/67afad77bd9bb90102ebfd39?joid=67afad533530bc36137167f1&redirect_joid=67afad533530bc36137167f1&back=search
67afac7fbd9bb9f8c6ebfd38,67afab3c780b794f4f238692,1476,program manager,,Sarasota,27.336465,-82.5310117,Sarasota,Florida,program manager,Technology,https://app-next.findem.io/searches/67afac7fbd9bb9f8c6ebfd38?joid=67afab3c780b794f4f238692&redirect_joid=67afab3c780b794f4f238692&back=search
67afabc5bd9bb9f8d7ebfd36,67afab3c780b794f4f238692,883,"seni, software developer, software engineer",,Sarasota,27.336465,-82.5310117,Sarasota,Florida,"seni, software developer, software engineer",Technology,https://app-next.findem.io/searches/67afabc5bd9bb9f8d7ebfd36?joid=67afab3c780b794f4f238692&redirect_joid=67afab3c780b794f4f238692&back=search
67afcc73bd9bb9413debfd4b,674635995f89845caa816a61,6274,"agent, close protection, executive protection, executive protection agent, officer, security, specialist",,Los Angeles,34.0549076,-118.242643,Los Angeles,California,"agent, close protection, executive protection, executive protection agent, officer, security, specialist",Government,https://app-next.findem.io/searches/67afcc73bd9bb9413debfd4b?joid=674635995f89845caa816a61&redirect_joid=674635995f89845caa816a61&back=search
67afb3fcbd9bb912c3ebfd41,6705708af3606648756ce6dc,471,"associate, ker, ler, material h, w, warehouse, warehouse material h",,St. Petersburg,59.9310584,30.3609097,Saint Petersburg,Saint Petersburg,"associate, ker, ler, material h, warehouse, warehouse material h",Logistics,https://app-next.findem.io/searches/67afb3fcbd9bb912c3ebfd41?joid=6705708af3606648756ce6dc&redirect_joid=6705708af3606648756ce6dc&back=search
67afc087bd9bb9e2d4ebfd45,6705708af3606648756ce6dc,600,"asst manager distribution center, distribution center, logistics, manager, warehouse",,Louisville,38.2468618,-85.7663724,Louisville,Kentucky,"asst manager distribution center, distribution center, logistics, manager, warehouse",Logistics,https://app-next.findem.io/searches/67afc087bd9bb9e2d4ebfd45?joid=6705708af3606648756ce6dc&redirect_joid=6705708af3606648756ce6dc&back=search
67afbfd5bd9bb94ab6ebfd44,67afbf8d5086fae9694e7d1d,18411,67a0400ce649fb49bcd47dab,,Los Angeles,34.0549076,-118.242643,Los Angeles,California,,Other,https://app-next.findem.io/searches/67afbfd5bd9bb94ab6ebfd44?joid=67afbf8d5086fae9694e7d1d&redirect_joid=67afbf8d5086fae9694e7d1d&back=search
